systemId,from,to,tpdKernelPatch,tpdKernelPatchPrevious,vvCountHistVlun,vvCountHistVlunPrevious,totalWriteIOsHistVlun,totalWriteIOsHistPortTargets,delAcks,delAcksPct,writesGt16s,writesGt32msPct,writesGt64msPct,writesGt128msPct,writesGt256msPct,writesGt512msPct,writesGt1024msPct,writesGt2048msPct,writesGt4096msPct,writes0_062msPct,writes0_125msPct,writes0_25msPct,writes0_5msPct,writes1msPct,writes2msPct,writes4msPct,writes8msPct,writes16msPct,writes32msPct,writes64msPct,writes128msPct,writes256msPct,writes512msPct,writes1024msPct,writes2048msPct,writes4096msPct,writes8192msPct,writes16384msPct,writes32768msPct,writes65536msPct,readsGt32msPct,readsGt64msPct,readsGt128msPct,readsGt256msPct,readsGt512msPct,readsGt1024msPct,readsGt2048msPct,readsGt4096msPct,reads0_062msPct,reads0_125msPct,reads0_25msPct,reads0_5msPct,reads1msPct,reads2msPct,reads4msPct,reads8msPct,reads16msPct,reads32msPct,reads64msPct,reads128msPct,reads256msPct,reads512msPct,reads1024msPct,reads2048msPct,reads4096msPct,reads8192msPct,reads16384msPct,reads32768msPct,reads65536msPct,totalsGt32msPct,totalsGt64msPct,totalsGt128msPct,totalsGt256msPct,totalsGt512msPct,totalsGt1024msPct,totalsGt2048msPct,totalsGt4096msPct,totals0_062msPct,totals0_125msPct,totals0_25msPct,totals0_5msPct,totals1msPct,totals2msPct,totals4msPct,totals8msPct,totals16msPct,totals32msPct,totals64msPct,totals128msPct,totals256msPct,totals512msPct,totals1024msPct,totals2048msPct,totals4096msPct,totals8192msPct,totals16384msPct,totals32768msPct,totals65536msPct,portReadBandwidthMBPS,portWriteBandwidthMBPS,portTotalBandwidthMBPS,cpuLatestSysAvgPct,cpuLatestUserAvgPct,cpuLatestTotalAvgPct,cpuLatestSysMaxPct,cpuLatestUserMaxPct,cpuLatestTotalMaxPct,portReadAvgIOSizeKB,portWriteAvgIOSizeKB,portTotalAvgIOSizeKB,ddsSizeUsedTiB,nodeUpSinceMostRecent,nodeCountOffline,nodeCountMissing,ddsSizeUsedTiBPrevious
"2883","2016-09-09 16:41:25","2016-09-09 21:15:15","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5164786.0","5170110.0","1070","0.02","0","7.1","0.03","0.01","0.01","0.01","0","0","0","0","0","19.9","26.0","16.0","11.7","4.8","9.1","3.6","1.7","7.1","0.02","0.001","0.001","0.01","0","0","0","0","0","0","0.54","0.001","0","0","0","0","0","0","0","7.1","27.6","27.9","29.8","3.6","1.9","1.0","0.31","0.23","0.54","0.001","0","0","0","0","0","0","0","0","0","3.82","0.0155","0.005","0.005","0.005","0.0","0.0","0.0","0.0","3.55","23.75","26.95","22.9","7.6499999999999995","3.3499999999999996","5.05","1.955","0.965","3.82","0.0105","5.0E-4","5.0E-4","0.005","0.0","0.0","0.0","0.0","0.0","0.0","4.526","5.776","10.302","3","2","6","5","5","10","87.58400000000002","34.25","71.13625","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-09 21:15:15","2016-09-10 01:49:07","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4237412.0","4236854.0","3444","0.08","0","8.7","0.01","0","0","0","0","0","0","0","0","23.2","31.5","12.9","7.4","2.7","9.1","2.6","2.0","8.7","0.01","0","0","0","0","0","0","0","0","0","0.33","0.02","0.000","0","0","0","0","0","0","7.1","14.8","21.4","35.6","14.5","3.0","2.3","0.72","0.15","0.31","0.02","0.000","0","0","0","0","0","0","0","0","4.515","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.55","19.0","26.45","24.25","10.95","2.85","5.699999999999999","1.6600000000000001","1.075","4.505","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.892","3.3440000000000003","18.236","0","0","0","0","1","1","136.544","23.975","91.976875","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-10 01:49:07","2016-09-10 06:23:01","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4140372.0","4140918.0","136","0.003","0","8.9","0.005","0","0","0","0","0","0","0","0","21.3","29.3","15.8","8.3","2.7","9.1","2.6","2.0","8.9","0.005","0","0","0","0","0","0","0","0","0","0.53","0.003","0","0","0","0","0","0","0","5.5","16.2","22.0","41.7","6.9","3.4","2.9","0.61","0.20","0.53","0.003","0","0","0","0","0","0","0","0","0","4.715","0.004","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.75","18.75","25.65","28.75","7.6000000000000005","3.05","6.0","1.605","1.1","4.715","0.004","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.986","3.3440000000000003","9.33","3","2","5","4","4","8","126.07200000000002","24.660000000000004","86.54624999999999","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-10 06:23:01","2016-09-10 10:56:52","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4448222.0","4447242.0","924","0.02","0","8.3","0.01","0","0","0","0","0","0","0","0","22.2","29.5","15.8","8.3","2.7","8.7","2.6","1.9","8.3","0.01","0","0","0","0","0","0","0","0","0","0.58","0.002","0","0","0","0","0","0","0","6.7","20.4","22.2","35.6","6.0","3.9","3.6","0.75","0.23","0.58","0.002","0","0","0","0","0","0","0","0","0","4.44","0.006","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.35","21.299999999999997","25.85","25.700000000000003","7.15","3.3","6.1499999999999995","1.675","1.065","4.44","0.006","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.694","3.6479999999999997","9.341999999999999","3","2","5","4","5","9","90.98400000000001","25.071","67.138125","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-10 10:56:52","2016-09-10 15:30:44","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4917802.0","4913748.0","102","0.002","0","7.3","0.01","0.002","0.000","0","0","0","0","0","0","20.0","28.3","16.0","10.3","3.9","9.1","3.2","1.8","7.3","0.01","0.002","0.000","0","0","0","0","0","0","0","0.39","0.001","0","0","0","0","0","0","0","6.1","23.3","33.1","26.2","5.1","2.9","2.4","0.45","0.14","0.39","0.001","0","0","0","0","0","0","0","0","0","3.8449999999999998","0.0055","0.001","0.0","0.0","0.0","0.0","0.0","0.0","3.05","21.65","30.700000000000003","21.1","7.7","3.4","5.75","1.8250000000000002","0.97","3.8449999999999998","0.0055","0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.278","5.016","11.294","0","0","0","0","0","0","84.048","30.962000000000003","67.03875","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-10 15:30:44","2016-09-10 20:04:35","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4514212.0","4519378.0","4492","0.10","0","9.2","0.01","0","0","0","0","0","0","0","0","19.7","27.2","15.8","9.9","4.0","9.7","3.0","1.5","9.2","0.01","0","0","0","0","0","0","0","0","0","0.91","0.004","0.001","0","0","0","0","0","0","10.0","30.5","27.8","16.1","7.4","3.6","3.0","0.50","0.23","0.90","0.003","0.001","0","0","0","0","0","0","0","0","5.055","0.007","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","5.0","25.1","27.5","15.950000000000001","8.65","3.8","6.35","1.75","0.865","5.05","0.006500000000000001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.46","4.5600000000000005","6.0200000000000005","3","2","5","4","5","9","62.016000000000005","30.14","54.1575","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-10 20:04:35","2016-09-11 00:38:27","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4239304.0","4237308.0","178","0.004","0","9.9","0.01","0","0","0","0","0","0","0","0","23.9","31.1","12.3","7.2","2.5","9.6","1.9","1.6","9.9","0.01","0","0","0","0","0","0","0","0","0","0.36","0.01","0","0","0","0","0","0","0","9.8","25.3","23.9","21.5","12.7","2.5","2.7","1.1","0.12","0.35","0.01","0","0","0","0","0","0","0","0","0","5.13","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.9","24.6","27.5","16.9","9.95","2.5","6.15","1.5","0.8600000000000001","5.125","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.49","3.192","12.682","3","3","6","5","6","11","91.93599999999999","23.290000000000003","66.52624999999999","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 00:38:27","2016-09-11 05:12:20","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5041386.0","5043182.0","106","0.002","0","7.5","0.004","0","0","0","0","0","0","0","0","29.8","28.0","13.5","8.1","2.8","7.2","1.8","1.1","7.4","0.004","0","0","0","0","0","0","0","0","0","0.27","0.002","0","0","0","0","0","0","0","6.8","37.5","30.0","9.7","10.5","3.0","1.0","0.87","0.17","0.27","0.002","0","0","0","0","0","0","0","0","0","3.885","0.003","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","33.65","29.0","11.6","9.3","2.9","4.1","1.335","0.635","3.835","0.003","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.68","3.9520000000000004","15.632","3","2","5","4","4","8","25.16","23.838","29.439999999999998","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 05:12:20","2016-09-11 09:46:11","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4781170.0","4779334.0","13840","0.29","0","8.0","0.01","0.001","0.000","0","0","0","0","0","0","24.9","29.6","15.2","8.5","3.0","7.5","2.1","1.2","8.0","0.01","0.001","0.000","0","0","0","0","0","0","0","0.36","0.004","0","0","0","0","0","0","0","4.9","37.3","29.4","7.9","10.5","6.5","1.6","1.2","0.31","0.36","0.004","0","0","0","0","0","0","0","0","0","4.18","0.007","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","2.45","31.099999999999998","29.5","11.55","9.5","4.75","4.55","1.65","0.755","4.18","0.007","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.526","3.9520000000000004","8.478","3","2","5","4","5","9","13.464000000000002","25.071","23.675625","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 09:46:11","2016-09-11 14:20:02","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4983318.0","4985198.0","2676","0.05","0","7.5","0.02","0.001","0.000","0","0","0","0","0","0","21.0","26.2","16.2","11.3","3.9","9.5","3.0","1.3","7.5","0.02","0.000","0.000","0","0","0","0","0","0","0","0.98","0.01","0","0","0","0","0","0","0","4.6","34.1","30.7","8.4","9.6","5.4","3.2","2.1","1.0","0.97","0.01","0","0","0","0","0","0","0","0","0","4.24","0.015","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","2.3","27.55","28.45","12.3","10.45","4.65","6.35","2.55","1.15","4.235","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.942","5.168","9.11","0","0","0","1","0","1","17.544","30.962000000000003","29.752499999999998","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 14:20:02","2016-09-11 18:53:52","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4357278.0","4357748.0","202","0.005","0","8.3","0.01","0.000","0","0","0","0","0","0","0","20.2","30.1","16.4","8.5","3.0","9.1","2.7","1.8","8.3","0.01","0.000","0","0","0","0","0","0","0","0","1.4","0.02","0","0","0","0","0","0","0","6.1","20.6","34.3","21.0","4.3","3.7","4.1","2.3","2.2","1.4","0.02","0","0","0","0","0","0","0","0","0","4.8500000000000005","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.05","20.4","32.2","18.7","6.4","3.35","6.6","2.5","2.0","4.8500000000000005","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.818","3.8","8.617999999999999","0","0","0","0","0","0","65.008","26.167000000000005","53.279375","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 18:53:52","2016-09-11 23:27:47","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4489154.0","4488764.0","576","0.01","0","8.0","0.01","0.001","0.000","0","0","0","0","0","0","22.5","29.9","14.1","9.1","3.7","8.6","2.3","1.9","8.0","0.01","0.001","0.000","0","0","0","0","0","0","0","0.32","0.02","0.000","0","0","0","0","0","0","7.8","17.5","21.5","34.9","13.3","2.2","1.8","0.47","0.12","0.30","0.02","0.000","0","0","0","0","0","0","0","0","4.16","0.015","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","3.9","20.0","25.7","24.5","11.2","2.95","5.2","1.3849999999999998","1.01","4.15","0.015","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.578000000000001","3.8","17.378","1","2","3","2","4","6","127.976","26.03","88.49499999999999","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-11 23:27:47","2016-09-12 04:01:39","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4660700.0","4660296.0","166","0.004","0","7.7","0.005","0","0","0","0","0","0","0","0","25.8","28.7","14.0","8.1","2.7","8.5","2.4","1.9","7.7","0.005","0","0","0","0","0","0","0","0","0","0.67","0.003","0.000","0","0","0","0","0","0","7.5","21.2","25.4","34.8","4.5","1.9","2.5","0.96","0.40","0.67","0.002","0.000","0","0","0","0","0","0","0","0","4.1850000000000005","0.004","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.75","23.5","27.049999999999997","24.4","6.3","2.3","5.5","1.68","1.15","4.1850000000000005","0.0035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.402","3.9520000000000004","9.354000000000001","1","1","3","2","3","5","100.912","25.345000000000002","72.880625","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-12 04:01:39","2016-09-12 08:35:31","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","9873628.0","9871736.0","7124","0.07","0","4.5","0.01","0.001","0.000","0","0","0","0","0","0","24.1","35.0","13.9","9.2","3.9","5.7","2.2","1.5","4.5","0.01","0.001","0.000","0","0","0","0","0","0","0","0.56","0.003","0.000","0","0","0","0","0","0","11.5","31.7","24.5","19.0","6.0","2.6","2.5","1.1","0.56","0.56","0.003","0.000","0","0","0","0","0","0","0","0","2.5300000000000002","0.006500000000000001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","5.75","27.9","29.75","16.45","7.6","3.25","4.1","1.6500000000000001","1.03","2.5300000000000002","0.006500000000000001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.344","9.728000000000002","19.072000000000003","1","0","1","1","0","1","57.25600000000001","30.003","51.400625","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-12 08:35:31","2016-09-12 13:09:24","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","8272776.0","8271422.0","7492","0.09","0","5.8","0.02","0.002","0.001","0.000","0","0","0","0","0","22.6","35.2","13.5","8.5","3.5","6.4","2.7","1.7","5.8","0.02","0.001","0.001","0.000","0","0","0","0","0","0","0.51","0.004","0.000","0","0","0","0","0","0","8.3","27.8","23.5","21.4","11.4","3.7","2.5","0.78","0.21","0.50","0.004","0.000","0","0","0","0","0","0","0","0","3.155","0.012","0.001","5.0E-4","0.0","0.0","0.0","0.0","0.0","4.15","25.200000000000003","29.35","17.45","9.95","3.6","4.45","1.7400000000000002","0.955","3.15","0.012","5.0E-4","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.388","7.752","19.14","1","0","1","1","0","1","76.70400000000001","28.633","61.42312499999999","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-12 13:09:24","2016-09-12 17:43:16","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5623752.0","5627354.0","1058","0.02","0","7.6","0.01","0.000","0","0","0","0","0","0","0","22.2","32.9","14.2","7.7","2.9","7.6","2.9","1.9","7.5","0.01","0.000","0","0","0","0","0","0","0","0","0.48","0.005","0.000","0","0","0","0","0","0","7.8","22.6","29.6","27.4","6.2","2.7","2.6","0.50","0.21","0.47","0.005","0.000","0","0","0","0","0","0","0","0","4.04","0.0075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.9","22.4","31.25","20.799999999999997","6.95","2.8","5.1","1.7","1.055","3.985","0.0075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.154","4.864000000000001","12.018","3","2","5","4","5","9","86.768","26.167000000000005","65.479375","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-12 17:43:16","2016-09-12 22:17:07","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5401264.0","5401600.0","6984","0.13","0","7.9","0.01","0.001","0.000","0","0","0","0","0","0","19.5","28.7","15.2","10.4","4.5","8.7","3.2","1.9","7.9","0.01","0.001","0.000","0","0","0","0","0","0","0","0.66","0.005","0","0","0","0","0","0","0","7.0","32.3","28.1","25.7","3.3","1.4","0.91","0.27","0.21","0.65","0.005","0","0","0","0","0","0","0","0","0","4.28","0.0075","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","3.5","25.9","28.4","20.45","6.85","2.95","4.805","1.735","1.055","4.275","0.0075","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.65","5.6240000000000006","9.274000000000001","1","0","1","1","0","1","73.712","31.373","61.50812499999999","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-12 22:17:07","2016-09-13 02:51:00","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5639196.0","5637806.0","4456","0.08","0","8.4","0.03","0.01","0.004","0","0","0","0","0","0","22.8","30.9","12.8","8.5","3.4","8.5","3.0","1.6","8.4","0.02","0.01","0.004","0","0","0","0","0","0","0","0.30","0.01","0.000","0","0","0","0","0","0","7.4","19.2","20.8","23.2","21.3","3.8","2.9","0.96","0.14","0.29","0.01","0.000","0","0","0","0","0","0","0","0","4.3500000000000005","0.02","0.005","0.002","0.0","0.0","0.0","0.0","0.0","3.7","21.0","25.85","18.0","14.9","3.5999999999999996","5.7","1.98","0.8700000000000001","4.345","0.015","0.005","0.002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.206","5.472","21.678","2","2","4","4","4","8","121.04","29.455000000000002","86.80937499999999","2.4699999999999998","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-13 02:51:00","2016-09-13 07:24:52","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","7326184.0","7327080.0","2720","0.04","0","6.9","0.01","0","0","0","0","0","0","0","0","26.8","33.1","12.9","7.8","2.8","6.3","2.0","1.5","6.9","0.01","0","0","0","0","0","0","0","0","0","0.86","0.01","0.000","0","0","0","0","0","0","13.9","33.9","20.4","14.0","6.8","3.8","3.5","2.0","0.94","0.85","0.01","0.000","0","0","0","0","0","0","0","0","3.8800000000000003","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.95","30.35","26.75","13.45","7.3","3.3","4.9","2.0","1.22","3.875","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.38","5.6240000000000006","10.004000000000001","1","1","2","1","2","3","50.184000000000005","23.427000000000003","43.205625000000005","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-13 07:24:52","2016-09-13 11:58:42","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","1.0743454E7","1.0680622E7","2674","0.03","0","5.0","0.01","0.000","0","0","0","0","0","0","0","19.7","31.5","16.7","12.5","6.5","5.1","2.0","1.1","5.0","0.01","0.000","0","0","0","0","0","0","0","0","0.44","0.004","0.000","0","0","0","0","0","0","7.1","25.6","32.6","20.9","7.6","3.0","2.1","0.49","0.16","0.44","0.004","0.000","0","0","0","0","0","0","0","0","2.72","0.007","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.55","22.65","32.05","18.799999999999997","10.05","4.75","3.5999999999999996","1.245","0.63","2.72","0.007","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.76","13.223999999999998","21.983999999999998","1","0","1","1","1","2","49.912000000000006","37.812000000000005","52.30625","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-13 11:58:42","2016-09-13 16:32:36","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","1.0849944E7","1.0911622E7","9090","0.08","0","4.5","0.01","0.001","0","0","0","0","0","0","0","19.7","26.8","17.4","15.0","9.8","4.4","1.4","1.0","4.5","0.01","0.001","0","0","0","0","0","0","0","0","0.30","0.003","0","0","0","0","0","0","0","7.2","21.8","40.7","19.5","6.5","2.2","1.4","0.31","0.12","0.30","0.003","0","0","0","0","0","0","0","0","0","2.4","0.006500000000000001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","3.6","20.75","33.75","18.45","10.75","6.0","2.9000000000000004","0.855","0.56","2.4","0.006500000000000001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.052","15.352","24.404","1","2","3","2","4","6","55.624","42.470000000000006","58.505","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-13 16:32:36","2016-09-13 21:06:26","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","4965252.0","4966222.0","324","0.01","0","9.3","0.01","0.000","0.000","0","0","0","0","0","0","20.2","28.7","15.2","9.5","3.9","8.8","2.8","1.6","9.3","0.01","0.000","0.000","0","0","0","0","0","0","0","0.99","0.02","0.001","0","0","0","0","0","0","12.6","40.7","24.7","11.0","4.4","2.6","2.4","0.43","0.23","0.97","0.02","0.001","0","0","0","0","0","0","0","0","5.1450000000000005","0.015","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","6.3","30.450000000000003","26.7","13.1","6.95","3.25","5.6000000000000005","1.615","0.915","5.135000000000001","0.015","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.022","4.712000000000001","5.734000000000001","0","0","0","0","0","0","40.800000000000004","28.359","41.11687500000001","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-13 21:06:26","2016-09-14 01:40:17","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5591536.0","5591528.0","5412","0.10","0","7.3","0.01","0.000","0","0","0","0","0","0","0","22.9","31.2","13.3","8.7","3.5","8.1","3.1","1.8","7.3","0.01","0.000","0","0","0","0","0","0","0","0","0.29","0.01","0.000","0","0","0","0","0","0","6.2","17.0","20.6","32.7","16.4","3.4","2.5","0.83","0.12","0.27","0.01","0.000","0","0","0","0","0","0","0","0","3.795","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1","19.95","25.9","23.0","12.549999999999999","3.45","5.3","1.965","0.96","3.785","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.855999999999998","5.472","25.328","3","2","5","4","5","9","127.16000000000001","30.003","90.59312499999999","2.4699999999999998","2016-06-21 07:18:38","0","0","2.4699999999999998"
"2883","2016-09-14 01:40:17","2016-09-14 06:14:09","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","7613884.0","7611310.0","6448","0.08","0","5.5","0.02","0.003","0.001","0","0","0","0","0","0","24.5","33.5","14.0","8.7","3.2","6.3","2.6","1.7","5.5","0.02","0.002","0.001","0","0","0","0","0","0","0","0.58","0.003","0","0","0","0","0","0","0","9.4","27.9","25.2","23.5","6.0","3.4","2.4","1.1","0.62","0.58","0.003","0","0","0","0","0","0","0","0","0","3.04","0.0115","0.0015","5.0E-4","0.0","0.0","0.0","0.0","0.0","4.7","26.2","29.35","18.75","7.35","3.3","4.35","1.85","1.16","3.04","0.0115","0.001","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.884","6.991999999999999","14.876","1","1","2","1","2","3","66.77600000000001","27.948","55.41625","2.6","2016-06-21 07:18:39","0","0","2.4699999999999998"
"2883","2016-09-14 06:14:09","2016-09-14 10:47:59","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","7176638.0","7177948.0","1872","0.03","0","6.1","0.01","0.000","0","0","0","0","0","0","0","23.2","36.6","14.2","7.2","2.7","6.1","2.3","1.8","6.1","0.01","0.000","0","0","0","0","0","0","0","0","0.68","0.01","0.000","0","0","0","0","0","0","9.1","30.8","23.5","23.4","5.8","3.2","2.6","0.59","0.30","0.68","0.01","0.000","0","0","0","0","0","0","0","0","3.3899999999999997","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.55","27.0","30.05","18.799999999999997","6.5","2.95","4.35","1.4449999999999998","1.05","3.3899999999999997","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.008","5.928","12.936","0","0","0","0","0","0","68.13600000000001","25.345000000000002","54.504374999999996","2.6","2016-06-21 07:18:39","0","0","2.6"
"2883","2016-09-14 10:47:59","2016-09-14 15:21:50","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","7412618.0","7413872.0","4430","0.06","0","5.7","0.02","0.003","0.001","0","0","0","0","0","0","24.0","34.0","13.7","8.3","3.3","6.7","2.8","1.6","5.6","0.01","0.001","0.001","0","0","0","0","0","0","0","0.54","0.004","0.000","0","0","0","0","0","0","8.5","30.0","23.9","24.6","6.0","3.2","2.5","0.60","0.24","0.54","0.004","0.000","0","0","0","0","0","0","0","0","3.12","0.012","0.0015","5.0E-4","0.0","0.0","0.0","0.0","0.0","4.25","27.0","28.95","19.15","7.15","3.25","4.6","1.7","0.92","3.07","0.007","5.0E-4","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.154","7.144","14.298","3","2","5","4","5","9","73.304","29.318","59.957499999999996","2.6","2016-06-21 07:18:39","0","0","2.6"
"2883","2016-09-14 15:21:50","2016-09-14 19:55:41","3.2.2.520 (P33)","3.2.2.520 (P33)","9","9","5148456.0","5149322.0","584","0.01","0","7.3","0.01","0.000","0.000","0","0","0","0","0","0","20.6","29.2","16.7","9.8","3.7","8.1","2.8","1.8","7.3","0.01","0.000","0.000","0","0","0","0","0","0","0","0.50","0.004","0","0","0","0","0","0","0","7.0","20.3","33.8","30.2","4.2","2.2","1.4","0.27","0.15","0.49","0.004","0","0","0","0","0","0","0","0","0","3.9","0.007","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5","20.450000000000003","31.5","23.45","7.0","2.95","4.75","1.535","0.975","3.895","0.007","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.694","4.864000000000001","10.558","1","1","2","1","3","4","88.26400000000001","28.907000000000004","68.08062500000001","2.6","2016-06-21 07:18:39","0","0","2.6"
